Date,Latitude,Longitude,Leaf_Wetness,Elevation,Drought,Precipitation,Relative_Humidity,Soil_Moisture,Solar_Power,Wind_Speed,Temperature,isFire
2014-08-04T00:00:00Z,39.7,-122.4,0,235,-4,0,26.8,0.072,411.3,13.5,34.6,0
2016-08-22T00:00:00Z,36.3,-119.7,0,69,-4,0,16.9,0,349.2,17.5,36.3,0
2019-06-17T00:00:00Z,40.4,-122,0,321,-2,0,19.1,0.336,398.6,7.7,34.4,0
2015-10-04T00:00:00Z,36.2,-120.2,0,135,-3,0,20.5,0.262,225.2,7.8,28.9,0
2018-05-13T00:00:00Z,41,-121.6,0,917,-4,0,25.3,0.202,286.3,26.4,19,0
2021-02-21T00:00:00Z,38.8,-121.4,0,26,-4,1.04,46.9,0.729,287.3,21.4,12.3,0
2014-08-06T00:00:00Z,36.4,-120.9,0,774,-3,0,32.4,0.097,359.4,10,26,0
2018-01-23T00:00:00Z,37.9,-120.7,0,221,-4,0.37,71.3,0.939,14.6,16,10.4,0
2019-09-24T00:00:00Z,40.5,-119.9,0,1313,-3,0,38.8,0.061,269.5,11.1,19.2,0
2015-09-24T00:00:00Z,38.1,-121.4,0,0,-4,0,29.7,0,276.5,14.2,29.3,0
2017-03-20T00:00:00Z,40.1,-122.1,0,73,4,0,59,0.741,133.9,11.6,18.3,0
2015-11-09T00:00:00Z,41,-122.3,1,845,-4,8.44,96,0.272,9.8,13.2,11.9,0
2019-05-15T00:00:00Z,39.5,-120.5,0,2000,4,0,43.5,1.399,424,25.9,11,0
2017-02-15T00:00:00Z,37.7,-119,0,2412,2,0,40.6,1.129,304.2,8.2,4.2,0
2017-05-23T00:00:00Z,38,-120.7,0,343,1,0.33,26.3,0.169,400.8,14.9,29.5,0
2014-03-06T00:00:00Z,39.3,-120.4,1,2248,4,0,86.2,1.363,140,22.6,4.3,0
2018-02-10T00:00:00Z,39.1,-122.6,0,614,-2,0,32.5,0.805,190.6,8.5,21,0
2015-03-23T00:00:00Z,39.4,-121,1,941,2,5.22,87,0.708,157.7,16.9,13.8,0
2014-09-14T00:00:00Z,38.7,-120.6,0,1031,-4,0,17.1,0,307,10.1,27.5,0
2019-08-25T00:00:00Z,38.9,-121,0,490,-4,10.57,27.4,0.031,364.6,12,31.5,0
2015-04-22T00:00:00Z,41.9,-120.9,0,1470,2,0.47,43.7,0.605,239.4,13.8,18.2,0
2017-08-22T00:00:00Z,39.7,-122.5,0,245,-4,0,33,0,369.5,9.6,33.5,0
2015-07-16T00:00:00Z,41.6,-119.5,0,1900,-3,0,20.6,0.217,367.5,20.9,22.2,0
2019-03-11T00:00:00Z,38.6,-122.3,0,358,4,0.7,67.6,1.279,271.5,21.4,8.3,0
2015-05-14T00:00:00Z,37.4,-120.2,0,175,-4,0,21,0.143,355.9,16.9,19,0
2017-05-14T00:00:00Z,40.5,-119.2,0,1460,-3,0,16.5,0.141,376.5,21.4,9,0
2015-12-17T00:00:00Z,36.8,-119.3,0,250,-2,0,55.4,0.746,10.9,3.6,7.8,0
2014-05-28T00:00:00Z,36.5,-119.3,0,105,-4,0,6.5,0.094,388.1,15.6,34.6,0
2019-06-02T00:00:00Z,38.4,-120.3,0,1554,4,1.33,45.7,1.207,328.8,17.7,17.5,0
2016-06-12T00:00:00Z,37,-119.1,0,1725,4,0.89,48,0.463,328.6,5.7,15.6,0
2014-09-23T00:00:00Z,37.6,-121.2,0,8,-4,0,35.8,0.048,269.8,10.4,29.3,0
2020-01-02T00:00:00Z,39.7,-121.7,1,158,0,1.07,77.3,1.15,98.1,10,14.4,0
2018-03-27T00:00:00Z,36.7,-120.6,0,109,-2,0,26.1,0.516,374.6,25.9,15.3,0
2020-05-03T00:00:00Z,40.9,-121.3,0,1302,-4,0,48.8,0.008,252.6,20.3,16.2,0
2015-10-25T00:00:00Z,41,-120.5,0,1613,-4,0,24.6,0.15,76.3,10.9,14.1,0
2019-02-05T00:00:00Z,39,-120.4,1,1794,3,6.53,98,1.244,0,43.1,-0.9,0
2017-03-23T00:00:00Z,38.8,-122.2,0,146,4,19.6,44.4,1.121,342.2,16.6,14.8,0
2014-10-01T00:00:00Z,40,-122.1,0,61,-4,0,22,0.106,252.7,16.3,26.7,0
2020-08-11T00:00:00Z,38.8,-122.1,0,268,-4,0,22.5,0,400.4,14.6,36.5,0
2015-03-16T00:00:00Z,41.6,-121.5,0,2216,2,0,63.3,0.549,210.5,74.3,6.3,0
2017-04-20T00:00:00Z,41.4,-120.8,0,1374,4,0,47.7,1.036,249.4,19.9,10,0
2021-02-09T00:00:00Z,39.5,-121.2,0,938,2,0,63,1.129,75.8,6.1,13.8,0
2016-05-02T00:00:00Z,38.7,-120.4,0,1707,4,2.68,48.6,1.147,329.6,44.1,10.6,0
2018-06-09T00:00:00Z,41.8,-121.5,0,1261,-4,0,17.4,0.314,352,19.7,23.1,0
2019-10-06T00:00:00Z,40.1,-120.1,0,1282,-3,0,32.5,0.199,231.5,6,14,0
2020-07-15T00:00:00Z,38.7,-120.8,0,578,-4,0,27.9,0.178,426.1,7.9,29.8,0
2019-05-27T00:00:00Z,39.1,-121.9,0,19,1,11.67,57.5,0.367,346.3,18.2,20.7,0
2015-10-19T00:00:00Z,41.9,-121.5,0,1227,-4,0.73,35.9,0,108.3,7.2,14.3,0
2017-03-13T00:00:00Z,36.2,-118.2,0,2583,-2,0,33.4,0.58,357.3,4.6,8.5,0
2014-06-11T00:00:00Z,41,-119.1,0,1193,-3,0,7.8,0,426.4,15.9,31.7,0
2019-11-23T00:00:00Z,36.2,-118.6,1,2644,-4,0,85.7,0.388,79.5,6.1,-0.9,0
2015-11-15T00:00:00Z,41.2,-122,0,1089,-4,0,57.8,0.422,84.2,8.6,12.8,0
2016-11-23T00:00:00Z,41.6,-121.5,0,2216,2,1.17,80.3,1.053,6.2,29.9,-1.9,0
2017-06-27T00:00:00Z,38.1,-122.6,0,30,-3,0,48.7,0.106,466.2,24.3,21.1,0
2017-11-13T00:00:00Z,37.7,-121,0,30,-4,0,48,0,110,9.2,17.1,0
2016-08-26T00:00:00Z,36,-120.5,0,952,-3,0,42.5,0,374.3,9.4,26.7,0
2016-10-15T00:00:00Z,41,-119.2,0,1670,-4,0,69.6,0,37,49.1,15.6,0
2019-04-23T00:00:00Z,39.1,-121.4,0,30,4,0.7,33.4,0.675,387.2,25.1,26.9,0
2017-08-28T00:00:00Z,37.7,-119.6,0,2390,-4,0,27.6,0.181,286.5,9.6,19.6,0
2020-06-09T00:00:00Z,40.7,-122.1,0,365,-2,0.3,17,0.493,453.1,18.3,23.1,0
2021-06-04T00:00:00Z,39.9,-120.2,0,1748,-4,0,14.3,0,394,14.9,27.6,0
2015-02-10T00:00:00Z,36.8,-119.6,0,116,1,12.49,50.2,0.915,228.4,17.3,21.7,0
2017-01-18T00:00:00Z,41.6,-120.9,0,1538,2,0,62.1,1.089,52.2,23.9,5.2,0
2019-08-22T00:00:00Z,36.4,-119.9,0,62,-4,0,15.5,0,357.7,18.8,35.6,0
2020-04-23T00:00:00Z,40.1,-120.5,0,1787,4,0,56.7,1.035,320.9,19.9,12.9,0
2015-06-08T00:00:00Z,41.5,-119.6,0,2021,-2,0,27.4,0.368,419.3,17.7,20.3,0
2018-04-05T00:00:00Z,40.3,-120.9,0,1719,4,0,50.3,1.381,273.3,14.3,10.2,0
2014-01-13T00:00:00Z,36.7,-120.1,0,65,-2,0,40,0,147.7,28.8,15.5,0
2018-07-09T00:00:00Z,37.5,-120.8,0,33,-4,0,6.1,0.051,415.8,22.9,37.7,0
2015-11-05T00:00:00Z,39.8,-122.5,0,255,-3,0,28.9,0.544,131,26.7,15,0
2016-06-27T00:00:00Z,39.3,-120.1,0,1895,4,0,12.5,0.389,463.5,12.3,25.6,0
2020-08-06T00:00:00Z,37.1,-118.5,0,3880,-2,0,29.3,0.049,423.3,9.8,7.8,0
2019-11-02T00:00:00Z,39.5,-120.7,0,1481,-4,0,19.9,0.548,155.7,19.9,17.4,0
2019-06-20T00:00:00Z,37.9,-120.8,0,95,1,0,34.5,0.105,407.2,19,33.9,0
2019-06-09T00:00:00Z,36.2,-119.2,0,97,-4,0,15.5,0.167,382,14.4,29.8,0
2019-07-28T00:00:00Z,38.1,-120.4,0,641,-4,0,18.6,0.153,407,10,33.1,0
2018-09-22T00:00:00Z,41.1,-122.2,0,739,-4,0,13.1,0,257.5,14.5,28.6,0
2017-06-11T00:00:00Z,36.9,-120.9,0,237,-4,0,35.9,0,440.6,27.4,19.6,0
2016-12-03T00:00:00Z,39.8,-121.9,0,54,1,0,45.6,1.048,87.3,27.8,12.9,0
2021-01-07T00:00:00Z,36.2,-120.1,0,109,-4,0,53.1,0,101.4,8.5,13.8,0
2016-03-05T00:00:00Z,37.4,-120.3,0,97,2,0.17,66.1,0.466,138.5,8.1,19.5,0
2020-10-20T00:00:00Z,36.2,-121,0,225,-4,0,16.3,0,194.6,7.2,33.4,0
2016-06-16T00:00:00Z,39.1,-122.6,0,614,1,0,35.8,0.331,480.5,24.5,17,0
2019-12-09T00:00:00Z,41.3,-120.9,1,1506,-4,0,86.1,0.747,36.6,19.4,2.7,0
2020-08-11T00:00:00Z,37.7,-120.8,0,57,-4,0,18.4,0,385.1,20.3,36.8,0
2016-01-01T00:00:00Z,39.3,-122,0,17,-3,0,38,0.602,107.8,32.8,9.2,0
2016-10-08T00:00:00Z,41.7,-120.9,0,1503,-2,0,44,0.12,213.6,7.9,15.6,0
2020-11-26T00:00:00Z,38.4,-122.9,0,86,-4,0,50.9,0.458,126.4,21.9,13.8,0
2015-06-13T00:00:00Z,36.1,-119,0,209,-4,0,24.7,0,340.5,7.2,33.2,0
2019-03-15T00:00:00Z,36.2,-120,0,81,-3,0,20.5,0.261,343,11.1,17.2,0
2018-11-05T00:00:00Z,38.6,-120.1,0,2523,-4,0,41.9,0.037,113,28.9,10.8,0
2014-08-27T00:00:00Z,37.6,-119.9,0,1052,-4,0,36.9,0.164,358.8,7.4,22.4,0
2017-07-27T00:00:00Z,41.8,-122.2,0,1904,-4,0.77,32.1,0.274,332.8,9,18.8,0
2014-12-20T00:00:00Z,38.2,-121.7,1,-2,3,7.51,96.1,1.354,2.9,24.8,13.2,0
2015-08-04T00:00:00Z,38.9,-121.9,0,3,-4,0,22.1,0,426.8,13.8,34.9,0
2021-01-17T00:00:00Z,37.2,-119.8,0,324,-2,0,62.1,0.698,161.4,8.8,18.8,0
2020-09-22T00:00:00Z,38.8,-122.3,0,369,-4,0,21.4,0.003,285.1,10.2,30.2,0
2016-03-09T00:00:00Z,36.4,-118.7,1,2166,4,0.7,78.5,1.485,263.7,5.6,1.2,0
2016-02-18T00:00:00Z,38.5,-121.2,0,38,4,0,36.5,0.796,205.5,33.4,20.8,0
2015-07-27T00:00:00Z,38.2,-122.9,0,155,-4,0,52.6,0,475,22.8,21.6,0
2015-01-02T00:00:00Z,37.8,-118.2,0,1953,-3,0,46.6,0.271,12.7,8.4,-1.8,0
2015-02-07T00:00:00Z,38.3,-122.2,1,443,4,29.13,99.3,1.089,1.6,53.8,13.7,0
2019-03-25T00:00:00Z,38,-121.6,0,-3,4,0,56.4,1.331,231.7,13.1,15.4,0
2017-07-01T00:00:00Z,40.6,-119.3,0,1436,-4,0,9.9,0,442.1,16.7,28.1,0
2015-03-04T00:00:00Z,36.5,-121.1,0,475,1,0,41.5,0.486,267.9,10.3,12.7,0
2018-11-10T00:00:00Z,41.7,-121.3,0,1278,-4,0,15.1,0.204,117.7,16.9,11.2,0
2016-10-22T00:00:00Z,38.8,-121.6,0,3,-4,0.83,32.8,0,151.8,5.4,25.9,0
2014-08-22T00:00:00Z,41,-120.6,0,1832,-3,0,25.8,0.247,374.9,23.3,21.3,0
2018-03-16T00:00:00Z,41,-120,0,1559,0,0,66.8,0.882,170.2,21.9,0.7,0
2017-12-23T00:00:00Z,36.2,-119.5,0,74,-4,0.6,35.4,0,83.1,5.8,11.8,0
2014-04-05T00:00:00Z,37.5,-119.7,0,1686,1,3.97,64.3,1.129,306.4,17.2,3,0
2015-11-18T00:00:00Z,38.3,-121.8,0,4,-4,0,49,0.259,70.1,19.1,15.1,0
2014-08-18T00:00:00Z,40,-121.4,0,1880,-2,0,16.1,0.499,435.2,14.9,18.9,0
2014-04-21T00:00:00Z,40.2,-119.2,0,1833,0,0,12.2,0,395.8,21.1,15,0
2019-05-14T00:00:00Z,37.2,-118.7,0,3664,1,0,71.4,1.374,370.2,7.9,1.7,0
2017-04-07T00:00:00Z,40.2,-121.2,1,1404,4,4.03,78.2,1.097,169.8,17,12,0
2014-10-09T00:00:00Z,39,-123,0,836,-4,0,31.2,0.212,237.3,24.1,25.3,0
2018-01-24T00:00:00Z,38.5,-120.2,0,1161,4,0,58.9,1.158,27,6.6,11,0
2017-02-26T00:00:00Z,39.2,-121.2,0,461,4,0,59.9,1.189,277.6,17,6.1,0
2020-01-13T00:00:00Z,41.1,-121.4,0,1008,-4,0,82,0.739,10.8,14,2.6,0
2015-07-25T00:00:00Z,37.8,-119.7,0,2340,-3,0,38.3,0.525,457.9,13.5,12.8,0
2020-07-22T00:00:00Z,40.9,-119.7,0,1839,-4,0,14.4,0,315.2,21.1,27.9,0
2019-08-27T00:00:00Z,41.9,-119.4,0,2000,-2,0,16.6,0.244,373.5,17.8,23.3,0
2018-11-01T00:00:00Z,40.7,-119.1,0,1633,-4,0,41.9,0,44.5,11.3,9.7,0
2020-03-23T00:00:00Z,41.4,-121,0,1437,-4,0,33.4,0.191,387.5,7,8.1,0
2016-10-02T00:00:00Z,37.2,-119.4,0,1308,-4,0,40,0.218,251.6,8.9,19.6,0
2015-08-13T00:00:00Z,40.9,-119.5,0,2036,-4,0,15.9,0.035,413.8,18.7,21.8,0
2016-02-18T00:00:00Z,40.1,-120.3,0,1917,3,2.54,57.3,1.09,241.3,41.8,11.8,0
2016-08-28T00:00:00Z,40.3,-121,0,1546,-4,0,22.5,0.116,384.5,12.1,24.3,0
2019-11-24T00:00:00Z,38.6,-122.1,0,409,-4,0,33.3,0.022,11.2,14,16.4,0
2021-05-24T00:00:00Z,39.6,-122,0,35,-4,0,19.8,0,425.4,13.2,25.7,0
2014-12-28T00:00:00Z,39.5,-120.3,0,2171,1,0,49.2,1.168,52.3,15.7,0.6,0
2014-02-15T00:00:00Z,41.2,-120.2,1,2180,4,8.86,86.1,1.075,60.9,35.7,4.9,0
2019-09-03T00:00:00Z,39.6,-121,0,1305,-4,0,28,0.145,353.9,15,25.6,0
2016-01-07T00:00:00Z,36.2,-118.9,1,480,3,20.02,88.6,1.249,7,10.7,8.1,0
2020-01-17T00:00:00Z,39.7,-120.4,0,1493,-3,3.6,77.7,0.879,21.6,26.8,3.6,0
2016-05-22T00:00:00Z,38.2,-120.9,1,122,1,3.53,76.6,0.354,257.4,16.6,15,0
2019-01-25T00:00:00Z,38.8,-121.5,0,7,2,4.97,67.7,1.143,195.9,13.5,13.6,0
2014-09-27T00:00:00Z,40,-121.4,0,1880,-4,4.07,61.6,0.243,224.6,12.6,7.4,0
2016-07-28T00:00:00Z,36.4,-118.4,0,2517,-1,0.56,29.7,0.057,347.9,9.5,19.1,0
2019-09-28T00:00:00Z,38.4,-120.1,0,1743,-4,0,63.9,0.337,31.6,12,19.6,0
2016-12-21T00:00:00Z,37.6,-120.8,1,49,1,0,70.7,1.002,111.6,5.1,9.3,0
2018-08-03T00:00:00Z,41.3,-122.2,0,1517,-4,0,12.1,0.085,459.3,10.9,26.5,0
2020-11-25T00:00:00Z,41,-119.9,1,1437,-4,0,73,0.313,75.8,7.3,4.6,0
2016-10-22T00:00:00Z,39.2,-120.7,0,827,1,0,49.4,1.112,23.5,6.8,21.1,0
2015-12-19T00:00:00Z,37.8,-120.5,0,355,0,0,53.6,0.72,55.8,13.7,10.4,0
2016-04-01T00:00:00Z,40.5,-121.3,0,1995,4,0,41.3,1.112,419,11.4,8.3,0
2020-05-27T00:00:00Z,39.9,-121.3,0,1322,2,0,34.8,0.987,363.3,10,24.7,0
2019-01-05T00:00:00Z,36.5,-118.4,0,2416,-4,0,35.8,0.095,15.7,6.7,8.5,0
2020-11-11T00:00:00Z,41,-121.7,0,1065,-4,0,48.1,0.021,125.5,14,6.9,0
2020-06-08T00:00:00Z,41.5,-121.2,0,1447,-4,1,32.9,0,431.5,20.4,8.2,0
2019-03-05T00:00:00Z,40.3,-121,0,1546,4,0.33,54.7,1.213,281.8,11.9,2.9,0
2015-09-27T00:00:00Z,37.3,-121.1,0,84,-4,0,24.5,0,230.5,10.2,32.8,0
2020-11-15T00:00:00Z,41.8,-120.5,0,1459,-4,2.86,61.4,0.137,13.2,32.7,2.2,0
2018-10-19T00:00:00Z,38.3,-121.6,0,2,-4,0.4,19.1,0,185.1,13.4,26.9,0
2017-03-21T00:00:00Z,37.6,-120.4,0,129,4,0.33,63.4,0.677,97.2,10.1,19.8,0
2015-08-05T00:00:00Z,41,-121.2,0,1280,-4,0,26.1,0.066,270.2,13.9,25.7,0
2016-11-24T00:00:00Z,37.7,-119.2,0,3526,-3,0,31.3,0.581,116.8,44.2,-5.3,0
2015-06-12T00:00:00Z,37,-120.1,0,78,-4,0,32.9,0.043,373.2,19.5,30.4,0
2020-07-04T00:00:00Z,38.6,-120.1,0,2523,1,0,28,0.396,473.2,25.8,12.8,0
2014-09-06T00:00:00Z,38.7,-122.2,0,580,-4,0,25.7,0.069,358.2,6.4,28.6,0
2020-09-18T00:00:00Z,38.1,-123,1,0,-4,0,97.7,-666,169.1,21.8,18.7,0
2016-06-04T00:00:00Z,41.3,-119.4,0,1889,-3,0,16.2,0.242,433.4,18.8,22.8,0
2015-03-27T00:00:00Z,37.8,-120.8,0,61,-1,0,29.8,0.25,352.2,8.1,26.4,0
2021-08-03T00:00:00Z,38.5,-122.2,0,141,-4,0,15.9,0.001,392.7,12.5,32.5,0
2014-05-15T00:00:00Z,40.6,-121.6,0,1750,4,0,21,0.887,440.2,10.8,20.1,0
2015-05-14T00:00:00Z,38.3,-121.4,0,5,-4,0,28.2,0,405.4,18.7,19,0
2015-11-06T00:00:00Z,39.7,-121.5,0,532,-4,0,39.7,0.217,112.3,8.6,11.6,0
2016-03-20T00:00:00Z,38,-121.6,1,-3,-2,0,72.6,1.029,273.1,16.1,20.7,0
2016-02-02T00:00:00Z,37.9,-119,0,2319,2,3.5,29,1.391,0,27.8,-5.9,0
2016-10-14T00:00:00Z,40.4,-120.4,0,1440,-3,0,29.1,0.018,144.7,17.9,18.9,0
2019-01-27T00:00:00Z,39.8,-121.3,0,1495,4,0.43,26.7,1.237,47.5,42.3,14.1,0
2020-04-05T00:00:00Z,39.5,-121,1,1000,4,29.4,98.3,1.334,29.5,15.8,9.3,0
2017-08-01T00:00:00Z,36.3,-119,0,255,-2,0,18.6,0,357.2,11,36.2,0
2020-07-02T00:00:00Z,39.8,-123,0,796,-3,0,21.9,0.42,466,9.7,27.1,0
2020-08-15T00:00:00Z,38.5,-122.5,0,232,-4,0,18.5,0.108,397.8,8.4,37,0
2018-02-08T00:00:00Z,39.1,-122.6,0,614,-2,0,31.7,0.863,255.6,32.3,18.3,0
2020-10-11T00:00:00Z,36.3,-120.1,0,88,-4,0,30.7,0,131.7,9.9,26.9,0
2019-02-11T00:00:00Z,41,-120.9,0,1742,-1,0,75.4,0.916,169.8,31.8,-4.2,0
2019-03-01T00:00:00Z,38.1,-120.4,0,641,4,17.79,79.4,1.402,75.2,16.3,10.4,0
2016-04-23T00:00:00Z,38.3,-121.6,0,2,-4,7.66,53.8,0.113,231.1,30.9,18.6,0
2014-04-06T00:00:00Z,36.9,-120.9,0,237,-4,0,35.9,0,377.6,21.7,16.8,0
2019-01-14T00:00:00Z,39.6,-122.1,0,38,0,0,56.4,1.001,128.6,15,15,0
2017-11-22T00:00:00Z,41.6,-121.3,0,1317,2,0,77.7,0.853,35.9,33.8,12,0
2018-10-14T00:00:00Z,37,-118.8,0,2763,-4,0,68.3,0.326,192.5,6.7,6.7,0
2016-07-01T00:00:00Z,41.7,-120.2,0,1362,1,0,18.8,0.39,431.7,9.8,28.7,0
2016-07-05T00:00:00Z,38.9,-122.5,0,710,-1,0,35.7,0.183,459.1,14,28.1,0
2014-12-22T00:00:00Z,39.9,-121.1,1,1407,4,3.58,96.2,1.409,6.9,16.5,6.8,0
2016-01-18T00:00:00Z,38.7,-121.3,0,45,3,4.24,83.2,1.234,5.6,27.6,13.2,0
2019-10-01T00:00:00Z,38.4,-122.4,0,210,-4,0,35.6,0.081,211.7,15.2,16,0
2019-01-28T00:00:00Z,36.2,-118.4,0,2154,-4,0,27.7,0.292,199.4,5.8,12,0
2015-02-18T00:00:00Z,37.4,-119.8,0,704,3,0,58.4,1.127,268.6,4.4,17.4,0
2015-08-18T00:00:00Z,40.1,-120.9,0,1067,-4,0,10.4,0.121,411.8,6.2,32.2,0
2014-01-02T00:00:00Z,40.2,-119.6,0,1165,-4,0,49.2,0,73.7,3.3,10.5,0
2019-01-05T00:00:00Z,37.9,-120.4,0,431,-1,0,58.6,0.934,135.6,10,12.6,0
2014-08-15T00:00:00Z,40.5,-121.2,0,2174,-4,0,44.6,0.575,429,15,14.6,0
2019-01-27T00:00:00Z,41.3,-121.1,1,1331,-1,0,53.8,0.835,95.9,13.4,10.3,0
2020-11-12T00:00:00Z,41.5,-120.4,0,1473,-4,0,63.7,0.067,110.1,15.1,2.9,0
2014-01-23T00:00:00Z,38.4,-120.8,0,402,-4,0,35.5,0.397,182.3,9.9,18.2,0
2021-02-08T00:00:00Z,36.2,-119.2,0,97,-2,0,46.6,0.499,240.4,4.8,16.9,0
2015-10-17T00:00:00Z,37.9,-119.9,0,1635,-4,1.89,47.5,0.1,78.6,5.4,17.6,0
2020-02-26T00:00:00Z,39.7,-121,0,1703,4,0,30.1,1.104,295.7,39.3,10,0
2021-03-12T00:00:00Z,41.2,-121.7,0,1262,2,0.03,29.2,0.938,352.1,14.6,6.2,0
2017-06-02T00:00:00Z,38.4,-122.9,0,86,-4,0,49.3,0.218,422.9,21.5,20.8,0
2020-03-05T00:00:00Z,38.1,-122.7,0,269,0,0,42.1,0.61,344.4,11.6,22.3,0
2015-12-27T00:00:00Z,38.1,-120.5,0,554,3,0,53.3,1.277,92.6,17.5,3.2,0
2021-01-09T00:00:00Z,36.8,-120.3,0,50,-3,0.65,47.8,0.126,137.4,8.3,14,0
2016-10-19T00:00:00Z,38.5,-120.5,0,1226,-1,0,67.8,1.215,194.7,12.1,10.7,0
2017-10-12T00:00:00Z,38.4,-121.2,0,41,-4,0.37,10,0,169.9,15.9,26.5,0
2015-02-18T00:00:00Z,36.8,-119.3,0,250,0,0,48.3,0.799,256.7,4.1,20.3,0
2017-05-01T00:00:00Z,38.2,-120.9,0,122,4,3,38.5,0.657,394.6,9.9,23.9,0
2014-05-19T00:00:00Z,37,-119.3,0,900,-4,0,35.4,0.499,404.6,7.5,23.5,0
2017-11-27T00:00:00Z,40.2,-121.4,1,2318,1,5.3,99.8,1.415,1.6,79.8,8.5,0
2014-04-22T00:00:00Z,38.8,-120.4,0,1588,4,0,35.7,0.831,122.5,14.7,13.6,0
2014-12-27T00:00:00Z,36,-120.9,0,129,3,0,39.3,0.906,117,17,11.8,0
2019-07-08T00:00:00Z,37.6,-120.2,0,539,-4,0,20.5,0.106,418.9,9.1,29.4,0
2017-08-27T00:00:00Z,36.8,-121.3,0,289,-2,0,35.7,0.108,376.7,8.2,31.2,0
2014-09-11T00:00:00Z,41.2,-121.5,0,1095,-4,0,11.4,0.043,335.7,12.3,28.1,0
2019-03-04T00:00:00Z,37.8,-121,1,33,4,6.57,84.2,1.421,117.5,10.1,14.2,0
2018-01-22T00:00:00Z,38.1,-120.1,0,1481,3,0,66.1,1.206,93.6,10.4,3.4,0
2015-02-24T00:00:00Z,36.1,-118.9,0,221,-4,10.73,47.2,0,171,4.8,12.5,0
2016-03-13T00:00:00Z,41.6,-121.3,0,1317,1,10.42,87.6,1.11,118.2,47.9,2.2,0
2014-08-10T00:00:00Z,40.8,-122,0,660,-4,0,22.2,0,414.9,10.2,30.3,0
2014-07-14T00:00:00Z,40.9,-119.6,0,1896,-1,0,12.3,0.06,423.5,16,30.2,0
2014-10-09T00:00:00Z,41.3,-122.3,0,1112,-4,0,25.9,0.626,223.7,8.8,23.7,0
2020-07-01T00:00:00Z,41.2,-121.5,0,1095,-4,0,14.2,0.253,464.4,12.2,25.4,0
2014-04-09T00:00:00Z,41.4,-119.1,0,1653,4,0,26.5,0.553,344,7.7,16.3,0
2018-05-12T00:00:00Z,40.7,-121.5,0,1754,2,0,26.8,0.66,364.5,30.2,13.6,0
2018-05-28T00:00:00Z,36.6,-120,0,64,-4,0,25.7,0,384.9,19.7,27.9,0
2018-07-24T00:00:00Z,41.8,-119.9,0,1935,-3,0,31.7,0.286,336.3,15.8,23.2,0
2017-11-01T00:00:00Z,37.3,-120,0,337,-4,0,54.7,0,130.7,10.6,18.4,0
2015-12-28T00:00:00Z,40.6,-121,1,1740,-2,0,75,1.012,14.1,16.5,-3.1,0
2018-06-16T00:00:00Z,36.5,-119.6,0,89,-4,0,9.3,0,392.3,14.8,37.9,0
2015-06-18T00:00:00Z,41.4,-119.1,0,1653,-4,0,11.6,0.251,430,12.3,25.8,0
2017-04-19T00:00:00Z,41.9,-119.6,0,1758,4,4.85,36.3,1.025,403.2,22.5,6.4,0
2018-12-27T00:00:00Z,40.8,-119.2,0,1191,-4,0,51.8,0,15.8,7.5,1.7,0
2014-03-06T00:00:00Z,40.3,-119.7,0,1451,-2,0,45.8,0.245,131.1,15.2,13.1,0
2014-04-04T00:00:00Z,36.3,-121.1,0,272,-2,0,33.8,0.238,281,11.3,15.7,0
2014-11-13T00:00:00Z,39.8,-122.2,0,82,-4,0,62.9,0.353,53.5,7.8,15.4,0
2021-04-11T00:00:00Z,36.5,-120.8,0,626,-2,0,20.6,0.302,399.7,16.2,21.3,0
2019-07-28T00:00:00Z,37.2,-119.4,0,1308,-3,0,24,0.436,396.5,7.3,28.2,0
2018-01-17T00:00:00Z,38.7,-120.5,0,1428,4,2.93,66.1,1.074,57.7,18.3,11.4,0
2020-03-06T00:00:00Z,40.9,-120.5,0,1613,-1,0,30.2,0.583,290,13.9,12.4,0
2020-03-17T00:00:00Z,39,-121.2,1,309,4,43.97,89.5,1.415,48.8,14.3,6.1,0
2014-04-25T00:00:00Z,37.4,-118.3,0,1515,-4,0,18.9,0,341.1,4.9,17.7,0
2017-04-03T00:00:00Z,36.1,-121.1,0,285,4,0,38.5,0.544,381.3,10.7,23,0
2018-11-21T00:00:00Z,40.8,-119.3,0,1215,-4,0,34.3,0,6.5,6.1,5.6,0
2015-12-24T00:00:00Z,38.3,-122.9,0,94,-2,0,53.5,0.914,105.7,33.3,12.1,0
2014-08-03T00:00:00Z,40.8,-120.2,0,1703,-2,0,10.3,0.173,400.2,14.7,27.9,0
2021-08-23T00:00:00Z,41.3,-120.8,0,1903,-4,0,13.2,0.017,415.1,16.3,19.7,0
2016-12-28T00:00:00Z,38.5,-122.3,0,394,1,0,43.5,1.069,16.3,10.1,9.9,0
2017-09-01T00:00:00Z,39.8,-121.3,0,1495,-4,2.77,14.8,0.063,374,12,25.5,0
2018-01-03T00:00:00Z,39.1,-122.3,0,104,-4,0.37,38.4,0,22.3,9,18.3,0
2017-11-16T00:00:00Z,37,-120.3,0,56,-4,0,50.1,0.071,43.7,11.7,19.6,0
2017-11-12T00:00:00Z,36.3,-119.8,0,67,-4,0.37,43.5,0,98.7,15.5,19.6,0
2016-12-06T00:00:00Z,38.3,-120.5,1,788,1,0,84.4,1.28,52.5,7.2,11,0
2017-06-15T00:00:00Z,40.8,-122.3,0,326,-4,0,20.1,0,382.7,14.1,28.9,0
